Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Formation of HIV Elongation Complex in the Absence of HIV Tat	2/45	0.7240978340980646	0.9898739353668399	0	0	0.7866477391340654	0.253952518709359	SUPT16H;POLR2H
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	2/45	0.7240978340980646	0.9898739353668399	0	0	0.7866477391340654	0.253952518709359	FGB;KRAS
Signaling by RAS Mutants	2/45	0.7240978340980646	0.9898739353668399	0	0	0.7866477391340654	0.253952518709359	FGB;KRAS
Signaling by Moderate Kinase Activity BRAF Mutants	2/45	0.7240978340980646	0.9898739353668399	0	0	0.7866477391340654	0.253952518709359	FGB;KRAS
Signaling Downstream of RAS Mutants	2/45	0.7240978340980646	0.9898739353668399	0	0	0.7866477391340654	0.253952518709359	FGB;KRAS
TAK1-dependent IKK and NF-kappa-B Activation	2/45	0.7240978340980646	0.9898739353668399	0	0	0.7866477391340654	0.253952518709359	IKBIP;APP
Toll Like Receptor 4 (TLR4) Cascade	7/148	0.7255151529172726	0.990947525935787	0	0	0.8390473815142387	0.2692279195350698	DUSP4;FGB;IKBIP;APP;PELI2;DNM1;DUSP6
Influenza Viral RNA Transcription and Replication	7/149	0.731915660840509	0.9945445712590034	0	0	0.8330941464839533	0.2600003430870051	NUP155;RPL35;RPS27L;RPL22L1;POLR2H;RPS4Y1;RPL9
Abortive Elongation of HIV-1 Transcript in the Absence of Tat	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	POLR2H
Dopamine Neurotransmitter Release Cycle	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	STXBP1
Intrinsic Pathway of Fibrin Clot Formation	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	F2
Mitochondrial Calcium Ion Transport	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	SLC8B1
Nephrin Family Interactions	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	ACTN4
PI-3K Cascade FGFR2	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	FGF9
RHOBTB1 GTPase Cycle	1/23	0.7332229109537041	0.9945445712590034	0	0	0.7689359967386873	0.23860508094197966	PDE5A
RSV-host Interactions	5/109	0.7343045212060322	0.9947916204697326	0	0	0.8126774215883127	0.2509803524879942	GPC3;ISG15;TYK2;GPC4;HSPG2
Hh Mutants Abrogate Ligand Secretion	2/46	0.735308347018125	0.9947916204697326	0	0	0.7687285784233719	0.23635739987522836	SHH;IHH
Metabolism of Polyamines	2/46	0.735308347018125	0.9947916204697326	0	0	0.7687285784233719	0.23635739987522836	SMOX;SAT1
Adipogenesis	5/110	0.7415645426815871	0.9999956227936566	0	0	0.8048947751918049	0.24065796613293572	EGR2;PRDM16;EBF1;CHD3;KLF4
Toll Like Receptor 9 (TLR9) Cascade	5/110	0.7415645426815871	0.9999956227936566	0	0	0.8048947751918049	0.24065796613293572	DUSP4;IKBIP;APP;PELI2;DUSP6
Inhibition of DNA Recombination at Telomere	2/47	0.7461282084312194	0.9999956227936566	0	0	0.751605824855376	0.2201136526690428	TERF2IP;POLR2H
RAB GEFs Exchange GTP for GDP on RABs	4/90	0.7467332432133711	0.9999956227936566	0	0	0.786264012046177	0.2296262517371161	RAB32;TRAPPC3;AKT3;SBF2
Assembly Of The HIV Virion	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	FURIN
CD28 Dependent PI3K Akt Signaling	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	AKT3
Impaired BRCA2 Binding to PALB2	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	MRE11
Maturation of hRSV A Proteins	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	FURIN
Synthesis of Very Long-Chain Fatty acyl-CoAs	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	ACSL1
Triglyceride Catabolism	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	FABP1
mTORC1-mediated Signalling	1/24	0.748126131736283	0.9999956227936566	0	0	0.7354650029245466	0.21341994834641936	RRAGD
SARS-CoV-1-host Interactions	5/112	0.7556445732493222	0.9999956227936566	0	0	0.7897658924770982	0.22127988888262293	SERPINE1;RPS27L;RPS4Y1;RUNX1;BCL2L1
DNA Damage Bypass	2/48	0.7565660652670709	0.9999956227936566	0	0	0.7352275388338146	0.20510305872919	USP1;ISG15
NOTCH1 Intracellular Domain Regulates Transcription	2/48	0.7565660652670709	0.9999956227936566	0	0	0.7352275388338146	0.20510305872919	KAT2B;NBEA
Recycling Pathway of L1	2/48	0.7565660652670709	0.9999956227936566	0	0	0.7352275388338146	0.20510305872919	MSN;DNM1
Respiratory Syncytial Virus Infection Pathway	6/133	0.7585433898209394	0.9999956227936566	0	0	0.7983400723558204	0.22062549188069194	GPC3;ISG15;FURIN;TYK2;GPC4;HSPG2
Cyclin A B1 B2 Associated Events During G2 M Transition	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	CCNA1
Deadenylation of mRNA	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	PABPC1
Defective HDR Through Homologous Recombination Repair Due to PALB2 Loss of BRCA1 Binding Function	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	MRE11
Defective HDR Through Homologous Recomb Repair Due to PALB2 Loss of BRCA2 RAD51 RAD51C Binding Fnc	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	MRE11
Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	MRE11
Defective Homologous Recombination Repair (HRR) Due to PALB2 Loss of Function	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	MRE11
Signaling by Erythropoietin	1/25	0.7621974983022931	0.9999956227936566	0	0	0.7047832585949177	0.1913835927557268	KRAS
TCR Signaling	5/113	0.7624658753453657	0.9999956227936566	0	0	0.7824115744907824	0.21218808264863293	VASP;INPP5D;PAK3;CARD11;HLA-DRB1
Viral Messenger RNA Synthesis	2/49	0.766630816295366	0.9999956227936566	0	0	0.7195462011535964	0.19121935127892004	NUP155;POLR2H
trans-Golgi Network Vesicle Budding	3/72	0.7733530140997004	0.9999956227936566	0	0	0.7349896480331263	0.18890678506550065	VAMP8;APP;AP1S1
Downregulation of TGF-beta Receptor Signaling	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	PPP1R15A
Fertilization	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	CD9
Gluconeogenesis	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	SLC37A1
N-glycan Antennae Elongation in the Medial trans-Golgi	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	CHST8
Polymerase Switching on the C-strand of the Telomere	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	TERF2IP
Translocation of ZAP-70 to Immunological Synapse	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	HLA-DRB1
WNT Ligand Biogenesis and Trafficking	1/26	0.7754834028643272	0.9999956227936566	0	0	0.6765560538116592	0.17202702722835317	WNT16
rRNA Processing	11/237	0.7761915601550264	0.9999956227936566	0	0	0.821839586753694	0.20821793560124674	MT-CO1;MT-RNR2;KRR1;RPL35;RPS27L;MT-CO2;RPL22L1;RPS4Y1;MT-ND3;RPL9;MT-ND1
Death Receptor Signaling	7/157	0.7793798677717207	0.9999956227936566	0	0	0.7883258190562068	0.19649550545008784	SMPD3;ARHGEF9;TNFRSF10B;FAS;TNFRSF10A;SQSTM1;TNFRSF10D
SARS-CoV-1 Infection	7/157	0.7793798677717207	0.9999956227936566	0	0	0.7883258190562068	0.19649550545008784	CTSL;SERPINE1;RPS27L;MGAT1;RPS4Y1;RUNX1;BCL2L1
Hedgehog 'On' State	3/73	0.781338486371776	0.9999956227936566	0	0	0.7244512899499422	0.17875605333635866	SHH;IHH;GAS1
Pre-NOTCH Transcription and Translation	3/73	0.781338486371776	0.9999956227936566	0	0	0.7244512899499422	0.17875605333635866	KAT2B;CCND1;RUNX1
Extension of Telomeres	2/51	0.7856775315217217	0.9999956227936566	0	0	0.6901036895907375	0.16645910766773703	CCNA1;TERF2IP
Nonhomologous End-Joining (NHEJ)	2/51	0.7856775315217217	0.9999956227936566	0	0	0.6901036895907375	0.16645910766773703	MRE11;XRCC4
Cardiogenesis	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	NKX2-5
G0 and Early G1	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	CCNA1
Postmitotic Nuclear Pore Complex (NPC) Reformation	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	NUP155
Prefoldin Mediated Transfer of Substrate to CCT TriC	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	PFDN4
RNA Pol II CTD Phosphorylation and Interaction With CE	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	POLR2H
RNA Pol II CTD Phosphorylation and Interaction With CE During HIV Infection	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	POLR2H
RNA Polymerase III Transcription Initiation From Type 2 Promoter	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	POLR2H
Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA)	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	MRE11
Syndecan Interactions	1/27	0.7880276525635496	0.9999956227936566	0	0	0.6505001724732666	0.15496351561103167	THBS1
GTP Hydrolysis and Joining of the 60S Ribosomal Subunit	5/117	0.7883137240165438	0.9999956227936566	0	0	0.7543075736145043	0.17941895183500164	RPL35;RPS27L;RPL22L1;RPS4Y1;RPL9
PPARA Activates Gene Expression	5/117	0.7883137240165438	0.9999956227936566	0	0	0.7543075736145043	0.17941895183500164	FABP1;ACSL1;CYP1A1;ANKRD1;HMGCS2
RHOG GTPase Cycle	3/74	0.7890903175259757	0.9999956227936566	0	0	0.7142097870240309	0.1691780817722197	DOCK5;ARHGDIB;EPHA2
Hedgehog Ligand Biogenesis	2/52	0.7946780847160946	0.9999956227936566	0	0	0.6762657091561939	0.15541814853534164	SHH;IHH
Positive Epigenetic Regulation of rRNA Expression	3/75	0.7966124577012482	0.9999956227936566	0	0	0.7042527702905061	0.1601379033858835	KAT2B;CHD3;POLR2H
Mitochondrial Biogenesis	4/97	0.7969967913399872	0.9999956227936566	0	0	0.7268120987081302	0.1649170275184964	GLUD2;ACSS2;ATP5MK;PRKAB1
Activation of AMPK Downstream of NMDARs	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	PRKAB1
BMAL1 CLOCK,NPAS2 Activates Circadian Gene Expression	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	SERPINE1
FGFR2 Alternative Splicing	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	POLR2H
Keratan Sulfate Biosynthesis	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	CHST2
Notch-HLH Transcription Pathway	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	KAT2B
RNA Polymerase III Transcription Initiation From Type 1 Promoter	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	POLR2H
RNA Polymerase III Transcription Initiation From Type 3 Promoter	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	POLR2H
Sulfur Amino Acid Metabolism	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	GADL1
TGFBR3 Expression	1/28	0.7998716135528471	0.9999956227936566	0	0	0.6263743564191995	0.13987192888323322	TGFBR3
Membrane Trafficking	31/633	0.8000657264438503	0.9999956227936566	0	0	0.8676791646891314	0.19354572630594066	APP;SAR1B;RHOBTB3;AREG;SLC2A8;KIF19;AKT3;CLTCL1;KIF5A;TMED3;AP1S1;KIF21B;SBF2;CTSC;DYNC1I1;TRAPPC3;TMED9;TOR1A;SYT2;SYTL1;PRKAB1;KIF6;DNM1;F5;GJD2;VAMP8;RAB32;NECAP2;GJB1;SYT11;KIF26B
Regulation of Lipid Metabolism by PPARalpha	5/119	0.8003910444337651	0.9999956227936566	0	0	0.7409951521467937	0.16498617571399857	FABP1;ACSL1;CYP1A1;ANKRD1;HMGCS2
Formation of the Ternary Complex, and Subsequently, the 43S Complex	2/53	0.8033426251992936	0.9999956227936566	0	0	0.6629703946210441	0.14517326234853106	RPS27L;RPS4Y1
Nuclear Envelope Breakdown	2/53	0.8033426251992936	0.9999956227936566	0	0	0.6629703946210441	0.14517326234853106	NUP155;LMNA
Nuclear Receptor Transcription Pathway	2/53	0.8033426251992936	0.9999956227936566	0	0	0.6629703946210441	0.14517326234853106	ESRRG;NR3C1
mRNA Splicing - Minor Pathway	2/53	0.8033426251992936	0.9999956227936566	0	0	0.6629703946210441	0.14517326234853106	SNRPG;POLR2H
p53-Dependent G1 DNA Damage Response	2/53	0.8033426251992936	0.9999956227936566	0	0	0.6629703946210441	0.14517326234853106	CCNA1;CDKN1A
p53-Dependent G1 S DNA Damage Checkpoint	2/53	0.8033426251992936	0.9999956227936566	0	0	0.6629703946210441	0.14517326234853106	CCNA1;CDKN1A
Intra-Golgi and Retrograde Golgi-to-ER Traffic	9/204	0.8093412415278959	0.9999956227936566	0	0	0.7791953304148426	0.16482680703868535	TMED9;KIF19;KIF26B;KIF5A;TMED3;RHOBTB3;KIF21B;KIF6;DYNC1I1
SUMOylation of DNA Damage Response and Repair Proteins	3/77	0.8109841055595185	0.9999956227936566	0	0	0.6851460625045531	0.14354277527727222	NUP155;XRCC4;NSMCE1
G1 S-Specific Transcription	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	CCNA1
Myogenesis	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	CTNNA2
Phosphorylation of CD3 and TCR Zeta Chains	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	HLA-DRB1
Processing of Capped Intronless Pre-mRNA	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	SNRPG
TNFs Bind Their Physiological Receptors	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	EDA2R
TRAF6 Mediated IRF7 Activation	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	TRIM4
mRNA Capping	1/29	0.8110543464726452	0.9999956227936566	0	0	0.6039718129404228	0.12648390718065944	POLR2H
NR1H2 and NR1H3-mediated Signaling	2/54	0.8116805877189887	0.9999956227936566	0	0	0.6501864383372462	0.13566034776366595	APOC1;APOE
Protein Localization	7/164	0.8155437951522468	0.9999956227936566	0	0	0.7528961077001717	0.15351563300386087	APP;SEC61G;HSD17B4;HACL1;CROT;HSCB;GDAP1
Costimulation by the CD28 Family	3/78	0.8178420995067811	0.9999956227936566	0	0	0.6759748427672956	0.13592907277149852	AKT3;PAK3;HLA-DRB1
G1 S DNA Damage Checkpoints	2/55	0.819701401099985	0.9999956227936566	0	0	0.63788489549812	0.12682118120718486	CCNA1;CDKN1A
Regulation of RAS by GAPs	2/55	0.819701401099985	0.9999956227936566	0	0	0.63788489549812	0.12682118120718486	SPRED2;KRAS
Dectin-2 Family	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	SYK
Insulin Receptor Recycling	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	ATP6V1E1
PD-1 Signaling	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	HLA-DRB1
Recognition of DNA Damage by PCNA-containing Replication Complex	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	USP1
Respiratory Syncytial Virus (RSV) Genome Replication, Transcription and Translation	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	FURIN
SUMOylation of Intracellular Receptors	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	NR3C1
Signaling by ALK	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	IRS1
Surfactant Metabolism	1/30	0.8216127352194507	0.9999956227936566	0	0	0.5831142724601824	0.1145738608991406	CTSH
Rab Regulation of Trafficking	5/123	0.8229075799926261	0.9999956227936566	0	0	0.7157241147843598	0.1395027756963714	RAB32;TRAPPC3;AKT3;SYTL1;SBF2
RNA Polymerase I Promoter Clearance	3/79	0.8244873422032726	0.9999956227936566	0	0	0.6670449709178606	0.12873533638310336	KAT2B;CHD3;POLR2H
Switching of Origins to a Post-Replicative State	3/79	0.8244873422032726	0.9999956227936566	0	0	0.6670449709178606	0.12873533638310336	CCNA1;GMNN;MCM6
Golgi Associated Vesicle Biogenesis	2/56	0.8274144598375077	0.9999956227936566	0	0	0.6260389653567392	0.11860279956295593	VAMP8;AP1S1
Transcriptional Activation of Mitochondrial Biogenesis	2/56	0.8274144598375077	0.9999956227936566	0	0	0.6260389653567392	0.11860279956295593	GLUD2;ACSS2
Interleukin-1 Signaling	4/102	0.8277286313255137	0.9999956227936566	0	0	0.6895463221259727	0.13037246676110495	IKBIP;APP;PELI2;SQSTM1
Cellular Senescence	7/167	0.8295633871387298	0.9999956227936566	0	0	0.7386609558160505	0.13802305146759178	CCNA1;CDKN1A;MRE11;CDK6;TERF2IP;TXN;H1-0
PKR-mediated Signaling	3/80	0.8309242701324225	0.9999956227936566	0	0	0.6583470437917878	0.12193681376889415	STAT1;ISG15;SNCA
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	1/31	0.8315816081542163	0.9999956227936566	0	0	0.5636472346786248	0.10395111441464099	DLG4
Metalloprotease DUBs	1/31	0.8315816081542163	0.9999956227936566	0	0	0.5636472346786248	0.10395111441464099	KAT2B
Nicotinate Metabolism	1/31	0.8315816081542163	0.9999956227936566	0	0	0.5636472346786248	0.10395111441464099	NT5E
RUNX2 Regulates Bone Development	1/31	0.8315816081542163	0.9999956227936566	0	0	0.5636472346786248	0.10395111441464099	IHH
Trafficking of AMPA Receptors	1/31	0.8315816081542163	0.9999956227936566	0	0	0.5636472346786248	0.10395111441464099	DLG4
RNA Polymerase I Transcription	3/81	0.8371573713965091	0.9999956227936566	0	0	0.6498721404381782	0.115510358882508	KAT2B;CHD3;POLR2H
Senescence-Associated Secretory Phenotype (SASP)	3/81	0.8371573713965091	0.9999956227936566	0	0	0.6498721404381782	0.115510358882508	CCNA1;CDKN1A;CDK6
Class A 1 (Rhodopsin-like Receptors)	15/333	0.8372014642487356	0.9999956227936566	0	0	0.795417544941991	0.14133817263173187	APP;GPR39;CXCL6;PLPPR1;F2;KEL;CYSLTR2;MT-RNR2;CNR1;PENK;PSAP;P2RY1;APLNR;F2RL1;PRLHR
Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding	1/32	0.840993852179567	0.9999956227936566	0	0	0.545436134818458	0.09445368226788926	PFDN4
DNA Strand Elongation	1/32	0.840993852179567	0.9999956227936566	0	0	0.545436134818458	0.09445368226788926	MCM6
PINK1-PRKN Mediated Mitophagy	1/32	0.840993852179567	0.9999956227936566	0	0	0.545436134818458	0.09445368226788926	SQSTM1
Packaging Of Telomere Ends	1/32	0.840993852179567	0.9999956227936566	0	0	0.545436134818458	0.09445368226788926	TERF2IP
Phase 0 - Rapid Depolarisation	1/32	0.840993852179567	0.9999956227936566	0	0	0.545436134818458	0.09445368226788926	CACNA1C
Termination of Translesion DNA Synthesis	1/32	0.840993852179567	0.9999956227936566	0	0	0.545436134818458	0.09445368226788926	ISG15
Formation of RNA Pol II Elongation Complex	2/58	0.8419545684310029	0.9999956227936566	0	0	0.6036163118748397	0.10383964507867675	SUPT16H;POLR2H
Orc1 Removal From Chromatin	2/58	0.8419545684310029	0.9999956227936566	0	0	0.6036163118748397	0.10383964507867675	CCNA1;MCM6
RNA Polymerase II Transcription Elongation	2/58	0.8419545684310029	0.9999956227936566	0	0	0.6036163118748397	0.10383964507867675	SUPT16H;POLR2H
SUMOylation of Chromatin Organization Proteins	2/58	0.8419545684310029	0.9999956227936566	0	0	0.6036163118748397	0.10383964507867675	NUP155;CHD3
B-WICH Complex Positively Regulates rRNA Expression	2/59	0.8488000197884135	0.9999956227936566	0	0	0.592995054962361	0.09721066869452563	KAT2B;POLR2H
Meiotic Synapsis	2/59	0.8488000197884135	0.9999956227936566	0	0	0.592995054962361	0.09721066869452563	LMNA;TERF2IP
S Phase	6/150	0.84895022630977	0.9999956227936566	0	0	0.7034534534534534	0.11519382375637209	CCNA1;CDKN1A;CCND1;GMNN;AKT3;MCM6
Regulation of HSF1-mediated Heat Shock Response	3/83	0.8490302248397819	0.9999956227936566	0	0	0.6335579514824797	0.10368840654841119	HSPA5;NUP155;HSPA4L
Toll Like Receptor 3 (TLR3) Cascade	4/106	0.8494431635742625	0.9999956227936566	0	0	0.662364226266046	0.10808078309764091	DUSP4;IKBIP;APP;DUSP6
Cristae Formation	1/33	0.8498805212090684	0.9999956227936566	0	0	0.5283632286995515	0.08594330000471802	ATP5MK
DNA Methylation	1/33	0.8498805212090684	0.9999956227936566	0	0	0.5283632286995515	0.08594330000471802	UHRF1
Formation of the Early Elongation Complex	1/33	0.8498805212090684	0.9999956227936566	0	0	0.5283632286995515	0.08594330000471802	POLR2H
Formation of the HIV-1 Early Elongation Complex	1/33	0.8498805212090684	0.9999956227936566	0	0	0.5283632286995515	0.08594330000471802	POLR2H
RNA Polymerase I Transcription Termination	1/33	0.8498805212090684	0.9999956227936566	0	0	0.5283632286995515	0.08594330000471802	POLR2H
Transcriptional Regulation of White Adipocyte Differentiation	3/84	0.8546790969172231	0.9999956227936566	0	0	0.6257029716149213	0.09825364066218588	EGR2;EBF1;KLF4
Ribosomal Scanning and Start Codon Recognition	2/60	0.85537448202162	0.9999956227936566	0	0	0.5827400482882437	0.09103327000592644	RPS27L;RPS4Y1
Late Endosomal Microautophagy	1/34	0.8582709382826473	0.9999956227936566	0	0	0.5123250441636091	0.0783014289054697	RNASE1
RAF Activation	1/34	0.8582709382826473	0.9999956227936566	0	0	0.5123250441636091	0.0783014289054697	KRAS
Signaling by WNT in Cancer	1/34	0.8582709382826473	0.9999956227936566	0	0	0.5123250441636091	0.0783014289054697	TCF7L2
Telomere C-strand (Lagging Strand) Synthesis	1/34	0.8582709382826473	0.9999956227936566	0	0	0.5123250441636091	0.0783014289054697	TERF2IP
Regulation of PTEN Gene Transcription	2/61	0.8616868502718124	0.9999956227936566	0	0	0.5728326689590116	0.08527379413999028	RRAGD;CHD3
C-type Lectin Receptors (CLRs)	5/131	0.8617652979595991	0.9999956227936566	0	0	0.66999557098567	0.09967679651791442	SYK;NFATC3;KRAS;PAK3;CARD11
DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta	3/86	0.8654245828261424	0.9999956227936566	0	0	0.6105608417497483	0.08824743890757006	APP;TRIM4;ISG15
GPVI-mediated Activation Cascade	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	SYK
Impaired BRCA2 Binding to RAD51	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	MRE11
Nuclear Import of Rev Protein	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	NUP155
Oncogene Induced Senescence	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	CDK6
RHOBTB GTPase Cycle	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	PDE5A
Resolution of D-loop Structures Through Holliday Junction Intermediates	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	MRE11
SUMOylation of SUMOylation Proteins	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	NUP155
Translation of Structural Proteins 9683701	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	MGAT1
Transport of the SLBP Independent Mature mRNA	1/35	0.8661927915422543	0.9999956227936566	0	0	0.4972302822474281	0.07142602229956933	NUP155
MyD88-independent TLR4 Cascade	4/110	0.868795462537887	0.9999956227936566	0	0	0.6372336093389439	0.08962534752011544	DUSP4;IKBIP;APP;DUSP6
TRIF (TICAM1)-mediated TLR4 Signaling	4/110	0.868795462537887	0.9999956227936566	0	0	0.6372336093389439	0.08962534752011544	DUSP4;IKBIP;APP;DUSP6
CLEC7A (Dectin-1) Signaling	3/87	0.8705303174264598	0.9999956227936566	0	0	0.6032601719933256	0.08364364729356052	SYK;NFATC3;CARD11
MAP Kinase Activation	2/63	0.8735601329042099	0.9999956227936566	0	0	0.5539924066280131	0.0748877575271521	DUSP4;DUSP6
Nuclear Pore Complex (NPC) Disassembly	1/36	0.8736722259174724	0.9999956227936566	0	0	0.4829980781550288	0.06522889104477107	NUP155
RHO GTPases Activate WASPs and WAVEs	1/36	0.8736722259174724	0.9999956227936566	0	0	0.4829980781550288	0.06522889104477107	CYFIP2
RNA Polymerase III Transcription Initiation	1/36	0.8736722259174724	0.9999956227936566	0	0	0.4829980781550288	0.06522889104477107	POLR2H
Resolution of D-Loop Structures	1/36	0.8736722259174724	0.9999956227936566	0	0	0.4829980781550288	0.06522889104477107	MRE11
Rev-mediated Nuclear Export of HIV RNA	1/36	0.8736722259174724	0.9999956227936566	0	0	0.4829980781550288	0.06522889104477107	NUP155
Transport of the SLBP Dependant Mature mRNA	1/36	0.8736722259174724	0.9999956227936566	0	0	0.4829980781550288	0.06522889104477107	NUP155
Cytosolic Sensors of Pathogen-Associated DNA	2/64	0.8791380544492925	0.9999956227936566	0	0	0.5450280882608444	0.07020688577082568	MRE11;POLR2H
Meiosis	3/89	0.880230421599363	0.9999956227936566	0	0	0.5891681815332539	0.0751611058223308	MRE11;LMNA;TERF2IP
Selective Autophagy	3/89	0.880230421599363	0.9999956227936566	0	0	0.5891681815332539	0.0751611058223308	PRKAB1;SQSTM1;DYNC1I1
Evasion by RSV of Host Interferon Responses	1/37	0.8807339285025264	0.9999956227936566	0	0	0.4695565520677628	0.05963354567859725	TYK2
Fatty acyl-CoA Biosynthesis	1/37	0.8807339285025264	0.9999956227936566	0	0	0.4695565520677628	0.05963354567859725	ACSL1
HDR Through Single Strand Annealing (SSA)	1/37	0.8807339285025264	0.9999956227936566	0	0	0.4695565520677628	0.05963354567859725	MRE11
RHOV GTPase Cycle	1/37	0.8807339285025264	0.9999956227936566	0	0	0.4695565520677628	0.05963354567859725	EPHA2
Sphingolipid De Novo Biosynthesis	1/37	0.8807339285025264	0.9999956227936566	0	0	0.4695565520677628	0.05963354567859725	SPTLC1
Transport of Ribonucleoproteins Into the Host Nucleus	1/37	0.8807339285025264	0.9999956227936566	0	0	0.4695565520677628	0.05963354567859725	NUP155
